0,0.779462,2.270618,0.108622,3.875000
1,0.804239,2.161092,0.086204,7.968750
2,0.822391,2.078952,0.095164,11.906250
3,0.833456,1.964657,0.102832,15.890625
4,0.844460,1.993591,0.115145,19.796875
5,0.850721,1.973772,0.111827,23.734375
6,0.854773,1.933047,0.114084,27.656250
7,0.857421,1.959657,0.118941,31.578125
8,0.860939,1.951229,0.115733,35.625000
9,0.861203,1.983926,0.116735,39.734375
10,0.861897,1.969845,0.112919,43.734375
11,0.860458,2.002800,0.114539,48.015625
12,0.860329,1.989860,0.110801,52.000000
13,0.859275,1.991219,0.112246,55.937500
14,0.856758,2.016582,0.112093,60.015625
15,0.854829,1.987480,0.109291,64.796875
16,0.853457,2.001469,0.112515,69.000000
17,0.853392,1.976931,0.110948,73.109375
18,0.852285,1.987578,0.113719,77.031250
19,0.851678,1.981203,0.112504,81.171875
20,0.850882,1.983951,0.113230,85.109375
21,0.850317,1.979848,0.112916,89.125000
22,0.851004,1.982162,0.113385,93.234375
23,0.850493,1.967227,0.113120,97.234375
24,0.851406,1.958122,0.114844,101.265625
25,0.851083,1.951529,0.115915,105.203125
26,0.851940,1.950873,0.116699,109.171875
27,0.851635,1.949803,0.116778,113.078125
28,0.852124,1.949704,0.116906,117.000000
29,0.851746,1.948545,0.116918,120.906250
0.498218,0.002997,-0.474158
-0.000096,0.491849,0.836402
0.000025,-0.000047,0.999899
120.906250
