0,0.753148,1.976462,0.129210,4.046875
1,0.778624,1.873463,0.113773,8.265625
2,0.814795,1.773207,0.126627,12.484375
3,0.831280,1.718686,0.141351,16.500000
4,0.845143,1.734627,0.150461,20.515625
5,0.856306,1.697642,0.147708,24.546875
6,0.862274,1.697550,0.154215,28.546875
7,0.864220,1.643704,0.154231,32.609375
8,0.866670,1.676775,0.164502,36.671875
9,0.867766,1.628210,0.158077,40.765625
10,0.871349,1.637063,0.167647,44.765625
11,0.873761,1.611825,0.165839,48.781250
12,0.875231,1.606576,0.171073,52.781250
13,0.876376,1.605269,0.172193,56.796875
14,0.877417,1.574355,0.172473,60.828125
15,0.877652,1.559680,0.179313,64.859375
16,0.879146,1.578178,0.182703,68.859375
17,0.879082,1.567257,0.178446,72.921875
18,0.879252,1.563579,0.180941,77.046875
19,0.879494,1.580250,0.181793,81.046875
20,0.879277,1.623612,0.177978,85.078125
21,0.878965,1.623955,0.168598,89.109375
22,0.877663,1.627662,0.168527,93.093750
23,0.877101,1.629314,0.167760,97.203125
24,0.875785,1.638909,0.167420,101.312500
25,0.875796,1.640355,0.165466,105.343750
26,0.875271,1.639868,0.165174,109.359375
27,0.875309,1.634629,0.165272,113.484375
28,0.874340,1.650013,0.166333,117.625000
29,0.874385,1.652986,0.163246,121.656250
0.499630,0.005492,-1.520997
-0.003260,0.494004,0.922899
0.000027,-0.000047,0.999832
121.656250
