0,0.677118,2.360125,0.085439,8.187500
1,0.706368,2.308738,0.079790,16.187500
2,0.738455,2.218338,0.083381,24.343750
3,0.768372,2.116681,0.090315,32.375000
4,0.793253,2.039650,0.099199,40.343750
5,0.815511,1.915518,0.106833,48.296875
6,0.834431,1.842846,0.121128,56.187500
7,0.840755,1.830378,0.130870,64.078125
8,0.858583,1.734282,0.132659,71.984375
9,0.862491,1.735957,0.147767,79.875000
10,0.875364,1.686914,0.147482,87.750000
11,0.877251,1.696331,0.156182,95.640625
12,0.888980,1.676000,0.154453,103.640625
13,0.888883,1.682400,0.158223,111.468750
14,0.898077,1.635113,0.157021,119.343750
15,0.898039,1.633579,0.166235,127.390625
16,0.903056,1.597000,0.166547,135.453125
17,0.903113,1.602044,0.174264,143.906250
18,0.907582,1.594313,0.173168,151.828125
19,0.907761,1.584290,0.174852,159.687500
20,0.911239,1.579219,0.177071,167.609375
21,0.911358,1.573975,0.178210,175.484375
22,0.913925,1.553689,0.179400,183.406250
23,0.914092,1.540968,0.184115,191.250000
24,0.916089,1.543925,0.187168,199.156250
25,0.916236,1.541096,0.186451,207.015625
26,0.917736,1.531454,0.187136,214.953125
27,0.917893,1.533796,0.189500,222.875000
28,0.919072,1.537966,0.188922,230.828125
29,0.919243,1.541944,0.187899,238.687500
0.489090,-0.004390,-0.870628
0.002652,0.493403,7.350262
-0.000016,-0.000044,0.999530
238.687500
